"habitat"	"plot"	"subplot"	"family"	"species"	"individuals_terrestrial_0.5m"	"individuals_terrestrial_1.5m"	"individuals_epiphytic_0.5m"	"individuals_epiphytic_1.5m"
"araucaria_plantation"	"A4"	20	"Thelypteridaceae"	"Amauropelta_recumbens"	1	19	0	0
"araucaria_plantation"	"A4"	20	"Blechnaceae"	"Neoblechnum_brasiliense"	0	1	0	0
"araucaria_plantation"	"A4"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	3	0	0
"araucaria_plantation"	"A4"	20	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	3
"araucaria_plantation"	"A4"	20	"Thelypteridaceae"	"Amauropelta_decurtata"	3	0	0	0
"araucaria_plantation"	"A4"	20	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	2
"araucaria_plantation"	"A4"	20	"Polypodiaceae"	"Pleopeltis_pleopeltidis"	0	0	0	2
"araucaria_plantation"	"A4"	30	"Dicksoniaceae"	"Dicksonia_sellowiana"	1	3	0	0
"araucaria_plantation"	"A4"	30	"Blechnaceae"	"Neoblechnum_brasiliense"	1	3	0	0
"araucaria_plantation"	"A4"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	11	27	0	0
"araucaria_plantation"	"A4"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	5	5	0	0
"araucaria_plantation"	"A4"	30	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A4"	30	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	0
"araucaria_plantation"	"A4"	30	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	1	0	0
"araucaria_plantation"	"A4"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	7	0	0
"araucaria_plantation"	"A4"	40	"Dryopteridaceae"	"Polystichum_platylepis"	2	3	0	0
"araucaria_plantation"	"A4"	40	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	4	6
"araucaria_plantation"	"A4"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	8	5	0	0
"araucaria_plantation"	"A4"	40	"Polypodiaceae"	"Pleopeltis_hirsutissima"	0	0	0	1
"araucaria_plantation"	"A4"	40	"Blechnaceae"	"Neoblechnum_brasiliense"	1	4	0	0
"araucaria_plantation"	"A4"	40	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	2
"araucaria_plantation"	"A4"	40	"Dicksoniaceae"	"Dicksonia_sellowiana"	0	1	0	0
"araucaria_plantation"	"A4"	40	"Blechnaceae"	"Blechnum_auriculatum"	3	0	0	0
"araucaria_plantation"	"A4"	40	"Anemiaceae"	"Anemia_tomentosa"	1	0	0	0
"araucaria_plantation"	"A4"	40	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"araucaria_plantation"	"A4"	50	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	5	0	0
"araucaria_plantation"	"A4"	50	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	1	0	0
"araucaria_plantation"	"A4"	50	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	1
"araucaria_plantation"	"A4"	50	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	1
"araucaria_plantation"	"A4"	50	"Thelypteridaceae"	"Amauropelta_recumbens"	0	2	0	0
"araucaria_plantation"	"A4"	60	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	2	0	0
"araucaria_plantation"	"A4"	60	"Thelypteridaceae"	"Amauropelta_recumbens"	0	21	0	0
"araucaria_plantation"	"A4"	60	"Dryopteridaceae"	"Polystichum_platylepis"	1	4	0	0
"araucaria_plantation"	"A4"	60	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	2
"araucaria_plantation"	"A4"	60	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	1	0	0
"araucaria_plantation"	"A4"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	5	0	0
"araucaria_plantation"	"A4"	60	"Thelypteridaceae"	"Amauropelta_decurtata"	0	5	0	0
"araucaria_plantation"	"A4"	60	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	1
"araucaria_plantation"	"A4"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	4	0	0
"araucaria_plantation"	"A4"	70	"Dryopteridaceae"	"Polystichum_platylepis"	2	4	0	0
"araucaria_plantation"	"A4"	70	"Thelypteridaceae"	"Amauropelta_decurtata"	7	5	0	0
"araucaria_plantation"	"A4"	70	"Thelypteridaceae"	"Amauropelta_recumbens"	0	4	0	0
"araucaria_plantation"	"A4"	70	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	1	0	0
"araucaria_plantation"	"A4"	70	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	2	2
"araucaria_plantation"	"A4"	70	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"araucaria_plantation"	"A4"	70	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	2	0
"araucaria_plantation"	"A4"	70	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	0
"araucaria_plantation"	"A4"	80	"Thelypteridaceae"	"Amauropelta_decurtata"	0	11	0	0
"araucaria_plantation"	"A4"	80	"Thelypteridaceae"	"Amauropelta_recumbens"	0	2	0	0
"araucaria_plantation"	"A4"	80	"Dryopteridaceae"	"Polystichum_platylepis"	7	9	0	0
"araucaria_plantation"	"A4"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"araucaria_plantation"	"A4"	80	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"araucaria_plantation"	"A4"	80	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	6	1
"araucaria_plantation"	"A4"	80	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	3	0
"araucaria_plantation"	"A4"	90	"Blechnaceae"	"Blechnum_auriculatum"	0	3	0	0
"araucaria_plantation"	"A4"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	4	0	0
"araucaria_plantation"	"A4"	90	"Dryopteridaceae"	"Polystichum_platylepis"	1	2	0	0
"araucaria_plantation"	"A4"	90	"Anemiaceae"	"Anemia_phyllitidis"	0	3	0	0
"araucaria_plantation"	"A4"	90	"Thelypteridaceae"	"Amauropelta_decurtata"	6	15	0	0
"araucaria_plantation"	"A4"	90	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	6	2
"araucaria_plantation"	"A4"	90	"Anemiaceae"	"Anemia_tomentosa"	1	1	0	0
"araucaria_plantation"	"A4"	90	"Thelypteridaceae"	"Christella_dentata"	0	3	0	0
"araucaria_plantation"	"A4"	90	"Aspleniaceae"	"Asplenium_sellowianum"	2	0	0	0
"araucaria_plantation"	"A4"	100	"Thelypteridaceae"	"Amauropelta_decurtata"	20	24	0	0
"araucaria_plantation"	"A4"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	3	0	0
"araucaria_plantation"	"A4"	100	"Polypodiaceae"	"Campyloneurum_nitidum"	0	1	0	0
"araucaria_plantation"	"A4"	100	"Anemiaceae"	"Anemia_tomentosa"	1	3	0	0
"araucaria_plantation"	"A4"	100	"Blechnaceae"	"Neoblechnum_brasiliense"	0	1	0	0
"araucaria_plantation"	"A4"	100	"Thelypteridaceae"	"Amauropelta_recumbens"	1	0	0	0
"araucaria_plantation"	"A4"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	7	10	0	0
"araucaria_plantation"	"A4"	110	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	6
"araucaria_plantation"	"A4"	110	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	4
"araucaria_plantation"	"A4"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	5	0	0
"araucaria_plantation"	"A4"	110	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	4
"araucaria_plantation"	"A4"	110	"Dryopteridaceae"	"Polystichum_platylepis"	1	5	0	0
"araucaria_plantation"	"A4"	110	"Blechnaceae"	"Blechnum_auriculatum"	1	1	0	0
"araucaria_plantation"	"A4"	110	"Dryopteridaceae"	"Rumohra_adiantiformis"	0	1	0	0
"araucaria_plantation"	"A4"	110	"Blechnaceae"	"Neoblechnum_brasiliense"	0	5	0	0
"araucaria_plantation"	"A4"	110	"Polypodiaceae"	"Pleopeltis_hirsutissima"	0	0	1	0
"araucaria_plantation"	"A4"	110	"Blechnaceae"	"Blechnum_austrobrasilianum"	7	1	0	0
"araucaria_plantation"	"A4"	110	"Anemiaceae"	"Anemia_tomentosa"	0	0	0	0
"araucaria_plantation"	"A4"	110	"Dicksoniaceae"	"Dicksonia_sellowiana"	1	0	0	0
"araucaria_plantation"	"A4"	120	"Thelypteridaceae"	"Amauropelta_decurtata"	32	60	0	0
"araucaria_plantation"	"A4"	120	"Dryopteridaceae"	"Rumohra_adiantiformis"	0	1	0	0
"araucaria_plantation"	"A4"	120	"Blechnaceae"	"Blechnum_austrobrasilianum"	3	15	0	0
"araucaria_plantation"	"A4"	120	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	12	21
"araucaria_plantation"	"A4"	120	"Polypodiaceae"	"Campyloneurum_nitidum"	1	0	3	5
"araucaria_plantation"	"A4"	120	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	3	17
"araucaria_plantation"	"A4"	120	"Dryopteridaceae"	"Polystichum_platylepis"	0	15	0	0
"araucaria_plantation"	"A4"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	25	0	0
"araucaria_plantation"	"A4"	120	"Polypodiaceae"	"Pleopeltis_hirsutissima"	0	0	1	1
"araucaria_plantation"	"A4"	130	"Dryopteridaceae"	"Polystichum_platylepis"	0	16	0	0
"araucaria_plantation"	"A4"	130	"Blechnaceae"	"Neoblechnum_brasiliense"	2	12	0	0
"araucaria_plantation"	"A4"	130	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	0
"araucaria_plantation"	"A4"	130	"Dicksoniaceae"	"Dicksonia_sellowiana"	3	11	0	0
"araucaria_plantation"	"A4"	130	"Thelypteridaceae"	"Christella_dentata"	3	1	0	0
"araucaria_plantation"	"A4"	130	"Pteridaceae"	"Pteris_deflexa"	0	1	0	0
"araucaria_plantation"	"A4"	140	"Thelypteridaceae"	"Amauropelta_decurtata"	21	45	0	0
"araucaria_plantation"	"A4"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	23	0	0
"araucaria_plantation"	"A4"	140	"Anemiaceae"	"Anemia_phyllitidis"	0	3	0	0
"araucaria_plantation"	"A4"	140	"Dryopteridaceae"	"Megalastrum_oreocharis"	4	11	0	0
"araucaria_plantation"	"A4"	140	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	0
"araucaria_plantation"	"A4"	140	"Dryopteridaceae"	"Polystichum_platylepis"	0	7	0	0
"araucaria_plantation"	"A4"	140	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	2
"araucaria_plantation"	"A4"	140	"Blechnaceae"	"Blechnum_auriculatum"	6	2	0	0
"araucaria_plantation"	"A4"	150	"Dryopteridaceae"	"Polystichum_platylepis"	0	6	0	0
"araucaria_plantation"	"A4"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	10	0	0
"araucaria_plantation"	"A4"	150	"Thelypteridaceae"	"Christella_dentata"	3	1	0	0
"araucaria_plantation"	"A4"	150	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	8
"araucaria_plantation"	"A4"	150	"Thelypteridaceae"	"Amauropelta_decurtata"	8	35	0	0
"araucaria_plantation"	"A4"	150	"Blechnaceae"	"Neoblechnum_brasiliense"	2	6	0	0
"araucaria_plantation"	"A5"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	0	0	1
"araucaria_plantation"	"A5"	0	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A5"	0	"Aspleniaceae"	"Asplenium_sellowianum"	0	0	0	21
"araucaria_plantation"	"A5"	0	"Cyatheaceae"	"Alsophila_setosa"	0	5	0	0
"araucaria_plantation"	"A5"	0	"Polypodiaceae"	"Pecluma_sicca"	0	0	0	3
"araucaria_plantation"	"A5"	0	"Dryopteridaceae"	"Polystichum_platylepis"	0	7	0	0
"araucaria_plantation"	"A5"	0	"Polypodiaceae"	"Campyloneurum_austrobrasilianum"	0	15	0	0
"araucaria_plantation"	"A5"	0	"Hymenophyllaceae"	"Polyphlebium_angustatum"	0	0	0	4
"araucaria_plantation"	"A5"	0	"Aspleniaceae"	"Asplenium_gastonis"	0	3	0	0
"araucaria_plantation"	"A5"	0	"Polypodiaceae"	"Campyloneurum_nitidum"	0	1	0	0
"araucaria_plantation"	"A5"	10	"Thelypteridaceae"	"Amauropelta_decurtata"	6	5	0	0
"araucaria_plantation"	"A5"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"araucaria_plantation"	"A5"	10	"Dryopteridaceae"	"Megalastrum_oreocharis"	1	2	0	0
"araucaria_plantation"	"A5"	20	"Aspleniaceae"	"Asplenium_sellowianum"	0	0	0	1
"araucaria_plantation"	"A5"	20	"Blechnaceae"	"Neoblechnum_brasiliense"	3	8	0	0
"araucaria_plantation"	"A5"	20	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	2	0	0
"araucaria_plantation"	"A5"	20	"Aspleniaceae"	"Asplenium_sellowianum"	0	1	0	0
"araucaria_plantation"	"A5"	20	"Thelypteridaceae"	"Amauropelta_decurtata"	6	3	0	0
"araucaria_plantation"	"A5"	20	"Thelypteridaceae"	"Christella_dentata"	0	3	0	0
"araucaria_plantation"	"A5"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"araucaria_plantation"	"A5"	30	"Aspleniaceae"	"Asplenium_sellowianum"	0	5	0	1
"araucaria_plantation"	"A5"	30	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	8	0	0
"araucaria_plantation"	"A5"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"araucaria_plantation"	"A5"	30	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A5"	30	"Cyatheaceae"	"Alsophila_setosa"	0	3	0	0
"araucaria_plantation"	"A5"	30	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A5"	30	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	2
"araucaria_plantation"	"A5"	30	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	2	0	0
"araucaria_plantation"	"A5"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	1	0	0	0
"araucaria_plantation"	"A5"	40	"Dryopteridaceae"	"Polystichum_platylepis"	0	3	0	0
"araucaria_plantation"	"A5"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	1	0	0
"araucaria_plantation"	"A5"	40	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	2	0	0
"araucaria_plantation"	"A5"	40	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	1	0
"araucaria_plantation"	"A5"	40	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	1	0
"araucaria_plantation"	"A5"	40	"Aspleniaceae"	"Asplenium_sellowianum"	0	0	2	0
"araucaria_plantation"	"A5"	40	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	0
"araucaria_plantation"	"A5"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	2	0	0	0
"araucaria_plantation"	"A5"	50	"Aspleniaceae"	"Asplenium_sellowianum"	0	0	1	1
"araucaria_plantation"	"A5"	50	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	1	0	0
"araucaria_plantation"	"A5"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"araucaria_plantation"	"A5"	50	"Dryopteridaceae"	"Polystichum_platylepis"	0	3	0	0
"araucaria_plantation"	"A5"	60	"Dryopteridaceae"	"Megalastrum_oreocharis"	2	6	0	0
"araucaria_plantation"	"A5"	60	"Thelypteridaceae"	"Amauropelta_decurtata"	8	0	0	0
"araucaria_plantation"	"A5"	60	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A5"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	2	0	0
"araucaria_plantation"	"A5"	60	"Aspleniaceae"	"Asplenium_sellowianum"	0	1	0	0
"araucaria_plantation"	"A5"	60	"Pteridaceae"	"Pteris_deflexa"	1	0	0	0
"araucaria_plantation"	"A5"	60	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	1	0	0	0
"araucaria_plantation"	"A5"	70	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"araucaria_plantation"	"A5"	70	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	4	0	0
"araucaria_plantation"	"A5"	70	"Dryopteridaceae"	"Polystichum_platylepis"	1	2	0	0
"araucaria_plantation"	"A5"	80	"Aspleniaceae"	"Asplenium_sellowianum"	1	4	0	3
"araucaria_plantation"	"A5"	80	"Dryopteridaceae"	"Polystichum_platylepis"	0	2	0	0
"araucaria_plantation"	"A5"	80	"Dryopteridaceae"	"Megalastrum_oreocharis"	0	6	0	0
"araucaria_plantation"	"A5"	80	"Thelypteridaceae"	"Amauropelta_recumbens"	4	7	0	0
"araucaria_plantation"	"A5"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"araucaria_plantation"	"A5"	80	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	1	0	0
"araucaria_plantation"	"A5"	90	"Aspleniaceae"	"Asplenium_sellowianum"	0	1	0	2
"araucaria_plantation"	"A5"	90	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	2	0	0
"araucaria_plantation"	"A5"	90	"Thelypteridaceae"	"Amauropelta_decurtata"	2	1	0	0
"araucaria_plantation"	"A5"	90	"Dryopteridaceae"	"Megalastrum_oreocharis"	1	1	0	0
"araucaria_plantation"	"A5"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"araucaria_plantation"	"A5"	90	"Polypodiaceae"	"Microgramma_squamulosa"	0	1	0	0
"araucaria_plantation"	"A5"	90	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A5"	100	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A5"	100	"Polypodiaceae"	"Microgramma_squamulosa"	0	1	0	0
"araucaria_plantation"	"A5"	100	"Blechnaceae"	"Neoblechnum_brasiliense"	1	1	0	0
"araucaria_plantation"	"A5"	100	"Aspleniaceae"	"Asplenium_sellowianum"	6	10	2	3
"araucaria_plantation"	"A5"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	6	0	0
"araucaria_plantation"	"A5"	100	"Dryopteridaceae"	"Megalastrum_oreocharis"	1	0	0	0
"araucaria_plantation"	"A5"	110	"Aspleniaceae"	"Asplenium_sellowianum"	3	5	0	1
"araucaria_plantation"	"A5"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	3	0	0
"araucaria_plantation"	"A5"	110	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	3	0	0
"araucaria_plantation"	"A5"	110	"Blechnaceae"	"Neoblechnum_brasiliense"	1	0	0	0
"araucaria_plantation"	"A5"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	0	1	0	0
"araucaria_plantation"	"A5"	110	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A5"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	2	0	0	0
"araucaria_plantation"	"A5"	110	"Thelypteridaceae"	"Christella_dentata"	1	0	0	0
"araucaria_plantation"	"A5"	120	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	1
"araucaria_plantation"	"A5"	120	"Thelypteridaceae"	"Christella_dentata"	1	3	0	0
"araucaria_plantation"	"A5"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	3	0	0
"araucaria_plantation"	"A5"	120	"Anemiaceae"	"Anemia_phyllitidis"	0	1	0	0
"araucaria_plantation"	"A5"	120	"Thelypteridaceae"	"Amauropelta_recumbens"	1	6	0	0
"araucaria_plantation"	"A5"	120	"Pteridaceae"	"Doryopteris_pentagona"	0	2	0	0
"araucaria_plantation"	"A5"	120	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A5"	120	"Blechnaceae"	"Blechnum_austrobrasilianum"	6	6	0	0
"araucaria_plantation"	"A5"	120	"Thelypteridaceae"	"Amauropelta_decurtata"	4	2	0	0
"araucaria_plantation"	"A5"	120	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	1
"araucaria_plantation"	"A5"	120	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"araucaria_plantation"	"A5"	130	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	3
"araucaria_plantation"	"A5"	130	"Aspleniaceae"	"Asplenium_sellowianum"	2	4	0	0
"araucaria_plantation"	"A5"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"araucaria_plantation"	"A5"	130	"Thelypteridaceae"	"Amauropelta_recumbens"	3	5	0	0
"araucaria_plantation"	"A5"	130	"Thelypteridaceae"	"Amauropelta_decurtata"	2	0	0	0
"araucaria_plantation"	"A5"	140	"Dryopteridaceae"	"Megalastrum_oreocharis"	1	3	0	0
"araucaria_plantation"	"A5"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"araucaria_plantation"	"A5"	140	"Anemiaceae"	"Anemia_phyllitidis"	1	1	0	0
"araucaria_plantation"	"A5"	140	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"araucaria_plantation"	"A5"	140	"Thelypteridaceae"	"Christella_dentata"	1	1	0	0
"araucaria_plantation"	"A5"	140	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	1	0	0
"araucaria_plantation"	"A5"	140	"Thelypteridaceae"	"Amauropelta_decurtata"	3	0	0	0
"araucaria_plantation"	"A5"	150	"Thelypteridaceae"	"Amauropelta_decurtata"	0	1	0	0
"araucaria_plantation"	"A6"	0	"Blechnaceae"	"Neoblechnum_brasiliense"	6	11	0	0
"araucaria_plantation"	"A6"	0	"Anemiaceae"	"Anemia_phyllitidis"	3	12	0	0
"araucaria_plantation"	"A6"	0	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	2	0	0
"araucaria_plantation"	"A6"	0	"Blechnaceae"	"Blechnum_austrobrasilianum"	3	1	0	0
"araucaria_plantation"	"A6"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	11	11	0	0
"araucaria_plantation"	"A6"	10	"Blechnaceae"	"Neoblechnum_brasiliense"	0	2	0	0
"araucaria_plantation"	"A6"	10	"Anemiaceae"	"Anemia_tomentosa"	0	6	0	0
"araucaria_plantation"	"A6"	10	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	3	0	0
"araucaria_plantation"	"A6"	10	"Thelypteridaceae"	"Amauropelta_decurtata"	0	27	0	0
"araucaria_plantation"	"A6"	10	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A6"	10	"Aspleniaceae"	"Asplenium_sellowianum"	2	0	0	0
"araucaria_plantation"	"A6"	10	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"araucaria_plantation"	"A6"	10	"Blechnaceae"	"Blechnum_austrobrasilianum"	2	1	0	0
"araucaria_plantation"	"A6"	10	"Pteridaceae"	"Adiantum_pseudotinctum"	0	3	0	0
"araucaria_plantation"	"A6"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	9	0	0
"araucaria_plantation"	"A6"	20	"Aspleniaceae"	"Asplenium_sellowianum"	1	3	0	0
"araucaria_plantation"	"A6"	20	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"araucaria_plantation"	"A6"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	11	0	0
"araucaria_plantation"	"A6"	30	"Aspleniaceae"	"Asplenium_sellowianum"	5	7	0	0
"araucaria_plantation"	"A6"	30	"Pteridaceae"	"Doryopteris_nobilis"	0	5	0	0
"araucaria_plantation"	"A6"	40	"Pteridaceae"	"Doryopteris_nobilis"	10	10	0	0
"araucaria_plantation"	"A6"	40	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"araucaria_plantation"	"A6"	40	"Aspleniaceae"	"Asplenium_sellowianum"	7	30	0	0
"araucaria_plantation"	"A6"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	7	0	0
"araucaria_plantation"	"A6"	40	"Polypodiaceae"	"Campyloneurum_nitidum"	1	1	0	0
"araucaria_plantation"	"A6"	40	"Polypodiaceae"	"Pecluma_sicca"	0	0	1	0
"araucaria_plantation"	"A6"	40	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"araucaria_plantation"	"A6"	40	"Pteridaceae"	"Doryopteris_concolor"	0	1	0	0
"araucaria_plantation"	"A6"	50	"Anemiaceae"	"Anemia_tomentosa"	0	8	0	0
"araucaria_plantation"	"A6"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	6	0	0
"araucaria_plantation"	"A6"	50	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	1
"araucaria_plantation"	"A6"	50	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	1
"araucaria_plantation"	"A6"	50	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A6"	50	"Pteridaceae"	"Doryopteris_pentagona"	3	2	0	0
"araucaria_plantation"	"A6"	50	"Aspleniaceae"	"Asplenium_gastonis"	0	1	0	0
"araucaria_plantation"	"A6"	50	"Aspleniaceae"	"Asplenium_sellowianum"	6	1	0	0
"araucaria_plantation"	"A6"	60	"Aspleniaceae"	"Asplenium_sellowianum"	7	6	0	0
"araucaria_plantation"	"A6"	60	"Polypodiaceae"	"Campyloneurum_nitidum"	2	2	0	0
"araucaria_plantation"	"A6"	60	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	3
"araucaria_plantation"	"A6"	60	"Anemiaceae"	"Anemia_tomentosa"	4	3	0	0
"araucaria_plantation"	"A6"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	2	0	0
"araucaria_plantation"	"A6"	60	"Blechnaceae"	"Blechnum_auriculatum"	1	2	0	0
"araucaria_plantation"	"A6"	60	"Pteridaceae"	"Doryopteris_concolor"	0	2	0	0
"araucaria_plantation"	"A6"	60	"Pteridaceae"	"Doryopteris_pentagona"	0	3	0	0
"araucaria_plantation"	"A6"	60	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A6"	60	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	2	0	0
"araucaria_plantation"	"A6"	70	"Aspleniaceae"	"Asplenium_sellowianum"	8	9	0	0
"araucaria_plantation"	"A6"	70	"Anemiaceae"	"Anemia_tomentosa"	0	5	0	0
"araucaria_plantation"	"A6"	70	"Pteridaceae"	"Doryopteris_pentagona"	1	5	0	0
"araucaria_plantation"	"A6"	70	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	3
"araucaria_plantation"	"A6"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	3	0	0
"araucaria_plantation"	"A6"	80	"Anemiaceae"	"Anemia_tomentosa"	5	1	0	0
"araucaria_plantation"	"A6"	80	"Aspleniaceae"	"Asplenium_sellowianum"	0	7	0	0
"araucaria_plantation"	"A6"	80	"Pteridaceae"	"Doryopteris_pentagona"	1	2	0	0
"araucaria_plantation"	"A6"	80	"Pteridaceae"	"Doryopteris_concolor"	1	0	0	0
